1661164286607675136,0.999991165249886,-0.0006606293579491605,0.004151263786372078,-4.547760598195623e-07,0.0007451938592441446,0.999791572313438,-0.020402367929571816,-4.587232799035489e-07,-0.004136920144838561,0.020405281176031208,0.9997832317016774,1.7003522559670918e-06,0.0,0.0,0.0,1.0
1661164286708535040,0.9999878586646576,-0.0008227142710996407,0.004858566095284812,0.0011027473455261087,0.0009194087144169181,0.9998008899715196,-0.019933266159275258,0.0004536020942556922,-0.004841199323512194,0.019937491150813794,0.999789507464307,-2.375359099748065e-05,0.0,0.0,0.0,1.0
1661164286808065280,0.9999870642025741,-0.0013519815071954457,0.004903424673397719,0.0013385708791335028,0.0014496709939924187,0.9997994452091477,-0.019974178668724824,0.00017983882477253866,-0.004875436547905739,0.019981028639316174,0.9997884719344294,-0.0003074045458134828,0.0,0.0,0.0,1.0
1661164286907631360,0.9999855148278773,-0.0017363780380249007,0.0050946173296686475,0.0016883344087759208,0.0018380611073928784,0.999797838117862,-0.020022597888717145,0.00021839028580453686,-0.0050588205930029335,0.020031672075911482,0.9997865474430303,-0.0005664586424432401,0.0,0.0,0.0,1.0
1661164287008454400,0.9999847235749186,-0.0018472805460217445,0.005209622958775664,0.0019460611726492304,0.0019515281422579273,0.999796531926263,-0.020077008893884495,0.00018158070250705297,-0.005171475098876183,0.020086868914777234,0.9997848636294231,-0.0008041843907066951,0.0,0.0,0.0,1.0
1661164287107986944,0.9999837004416036,-0.0020098795259454153,0.005344084150680873,0.002283533481545599,0.0021169594101711894,0.999795582338484,-0.02010751151461152,0.0001954222408757309,-0.0053025780497847974,0.0201184969802848,0.9997835409453785,-0.001019957368344775,0.0,0.0,0.0,1.0
1661164287207589376,0.9999833591183682,-0.0025257502397237497,0.005186720743561995,0.00250148080814603,0.002628872658000289,0.9997970757517907,-0.019972389609585736,0.00024053985384962993,-0.005135222964310433,0.019985692479762115,0.9997870781227433,-0.0012352230470074326,0.0,0.0,0.0,1.0
1661164287308377344,0.9999792993437315,-0.0027232041734198105,0.005829669205681218,0.002746741821103468,0.0028387350014821497,0.9997979044235539,-0.019902057528240404,0.0003378435427908815,-0.005774293689202181,0.019918194428610522,0.9997849384058035,-0.0014448525816929034,0.0,0.0,0.0,1.0
1661164287407921408,0.9999779636791194,-0.00305897978130031,0.005891926583414754,0.0030180559504049635,0.0031753210246137317,0.9997981493886409,-0.019838795715553553,0.00045844406694972654,-0.0058300508194529714,0.019857067299840762,0.9997858307586153,-0.0016111897970746128,0.0,0.0,0.0,1.0
1661164287507447040,0.9999777143090575,-0.0030037108808488185,0.005962265188395062,0.0033388757625579073,0.0031201837623882336,0.9998025856519369,-0.019622797379338707,0.0006371972951099896,-0.005902146941699032,0.01964096343476859,0.9997896764904278,-0.0017617764410487648,0.0,0.0,0.0,1.0
1661164287608310016,0.9999754504621693,-0.00343213589231349,0.0061089210343690204,0.003721079169411268,0.0035514005355259267,0.999801192950334,-0.019620451812539734,0.0008909276521329637,-0.006040366480912139,0.019641665364948255,0.9997888371823651,-0.0018595889975136963,0.0,0.0,0.0,1.0
1661164287707850496,0.999974142652202,-0.0037282606021534267,0.0061493170247077554,0.004134229016106402,0.003847383259485429,0.9998029418802284,-0.019474985229766616,0.0011979658693822331,-0.006075497431697731,0.019498140437678748,0.9997914336752619,-0.0019450729379942818,0.0,0.0,0.0,1.0
1661164287807373568,0.9999722797123294,-0.004027620135664844,0.006262434268781734,0.004678631383092168,0.004147858079472714,0.9998049999433772,-0.019306925223305647,0.0016003847765653587,-0.006183452132957639,0.019332365718363623,0.9997939910578856,-0.001996275623331761,0.0,0.0,0.0,1.0
1661164287908289792,0.9999717080351745,-0.004155332886768737,0.006270274142076359,0.005323243981481599,0.004276016685874417,0.9998034740337813,-0.019357918051459366,0.002144995907476265,-0.006188603276892943,0.019384182174779416,0.9997929559018192,-0.002010087369350775,0.0,0.0,0.0,1.0
